lp__,b1,b2,g1,gamma_M,gamma_Y,alpha_M,alpha_Y,indirect_effect,total_effect,prop_mediated
-605.18538,0.85838173,0.6582881,0.52667571,0.14650685,0.22100506,-5.5030881,-1.5740202,0.56506248,1.0917382,0.51758057
-562.13153,0.68166475,0.71520986,-0.02704781,0.022121309,0.34236092,-5.8724258,-2.5121239,0.48753335,0.46048554,1.0587376
-577.71414,0.99705045,0.48725193,0.32687369,0.35086188,-0.13460224,-5.4073873,-3.3149547,0.48581476,0.81268845,0.59778721
-588.34743,0.74919975,0.88956826,0.21917234,0.070978601,0.21489653,-6.4510467,-0.55969144,0.66646431,0.88563666,0.75252567
-604.29672,0.91760898,0.62077337,0.69543459,0.57105302,-0.032111445,-6.0273087,-2.0039022,0.56962722,1.2650618,0.4502762
-622.64096,0.95126221,0.73706679,0.36024033,0.46513294,0.57761449,-6.1221349,-1.7327117,0.70114378,1.0613841,0.66059382
-581.69217,0.8412416,0.72257752,0.34690494,0.16446902,-0.36138294,-5.8571488,-2.2662739,0.60786227,0.95476722,0.63666019
-570.67097,0.75600427,0.74765835,0.53865026,0.074849458,-0.10711685,-5.8944181,-1.7755834,0.56523291,1.1038832,0.51204052
-586.25279,0.47354433,0.7552166,0.065446139,0.23286553,0.63283535,-6.3381186,-2.2801145,0.35762853,0.42307467,0.8453083
-573.74003,1.0600184,0.73627751,0.70164745,0.19359375,-0.36480043,-4.9784607,-1.119827,0.78046768,1.4821151,0.52659046
-575.46871,0.45292437,0.83866308,-0.077736311,0.16090535,0.55699022,-5.9119819,-2.329282,0.37985095,0.30211464,1.2573073
-580.46497,0.3795085,1.033857,0.50295841,0.34615402,-0.29035022,-5.8997432,-0.68048297,0.39235753,0.89531594,0.4382336
-587.70496,0.61221145,0.8432599,0.37766155,0.044416515,0.41722425,-6.0496676,-2.1572175,0.51625337,0.89391491,0.57751958
-587.56975,0.41363772,0.78314047,0.26624268,0.23602278,-0.2199854,-6.7166411,-2.0046369,0.32393644,0.59017912,0.54887818
-592.66456,0.51358325,0.86853383,0.13875295,-0.13644554,0.24657005,-6.446654,-1.4540575,0.44606443,0.58481737,0.76274141
-592.73158,0.63458723,1.0221021,-0.076017161,0.37703872,0.14253754,-6.3494557,-0.9783179,0.64861296,0.5725958,1.1327589
-569.11129,0.47165299,0.79388361,0.46683899,0.48711212,0.13281589,-6.5974166,-1.3719043,0.37443757,0.84127656,0.44508262
-574.99277,0.543814,0.73920581,-0.13258718,-0.14083625,-0.24427732,-6.1574042,-3.345421,0.40199047,0.26940329,1.4921513
-598.33722,0.73922431,0.90576141,0.51927572,0.49187922,0.46511555,-5.5116623,-1.3707935,0.66956085,1.1888366,0.56320681
-582.35076,0.85948456,0.96320729,0.088988955,-0.23980266,-0.24088466,-5.1830272,-1.8035036,0.8278618,0.91685075,0.90294063
-576.25886,0.61750845,0.75525516,0.30895843,0.65442531,0.49383107,-6.0019777,-1.7478988,0.46637645,0.77533488,0.60151615
-596.57886,0.85546,0.65374493,0.18815261,-0.29414055,-0.29296849,-5.3729104,-2.563088,0.55925264,0.74740525,0.74825892
-590.7016,0.9343283,0.65303085,0.24620978,0.72217574,0.63573982,-5.2527183,-2.3454862,0.6101452,0.85635498,0.71249098
-571.75503,1.0045392,0.70096145,0.10901445,0.71378523,0.3392008,-5.3429605,-2.2915395,0.70414328,0.81315773,0.86593689
-595.8103,0.9616984,0.76577683,0.29826208,0.16306174,0.18173833,-5.0659511,-1.7652241,0.73644636,1.0347084,0.71174287
-607.71267,0.94749431,0.79751041,0.042259288,0.037073983,0.14649096,-5.0234056,-1.7888588,0.75563658,0.79789587,0.94703659
-604.17139,0.9635345,0.77011103,0.36239315,0.19403967,0.37566972,-5.1737772,-1.4314856,0.74202855,1.1044217,0.67187067
-627.1575,0.4240547,0.60170875,0.21903789,0.18707541,-0.17744151,-6.5394426,-3.4183669,0.25515742,0.47419531,0.53808508
-605.40596,1.2038023,0.90735484,0.4578339,0.22309979,0.42834357,-4.9363397,-1.0878047,1.0922759,1.5501098,0.7046442
-580.97173,0.75286322,0.76225711,0.34047768,0.4048331,0.13459419,-5.6026257,-2.6148665,0.57387534,0.91435302,0.62762995
-567.44348,0.82037361,1.0154332,0.43900196,0.12123164,-0.082450099,-5.7249505,0.20104996,0.83303461,1.2720366,0.65488259
-569.75095,0.96002725,0.75004768,0.29724953,0.25096277,0.29052896,-5.5508558,-2.256173,0.72006621,1.0173157,0.70780996
-576.83943,0.80089068,1.063938,0.037316006,-0.041625752,-0.037406535,-5.8244929,-0.38687874,0.85209805,0.88941405,0.95804428
-591.95543,0.74988527,0.68656224,0.63513398,0.40659701,-0.0099890586,-5.465954,-3.2367349,0.51484291,1.1499769,0.44769848
-597.2593,0.76149929,0.90196095,0.13888683,0.30960112,0.31095436,-5.5681986,-2.5851249,0.68684262,0.82572945,0.83180104
-610.87247,0.85466666,0.9300467,0.31771819,0.25854275,-0.050984441,-5.343655,-2.1936335,0.79487991,1.1125981,0.7144358
-579.94176,0.55270497,0.88038416,0.17528345,0.27094792,0.14235967,-5.8116212,-2.6467094,0.4865927,0.66187615,0.73517184
-610.15335,0.83482233,0.740429,0.15711275,0.12670048,0.010283069,-5.2678133,-3.0431324,0.61812667,0.77523942,0.79733648
-603.19307,0.59810161,0.62794276,0.22287334,0.5828294,0.28146586,-5.6453721,-2.797787,0.37557358,0.59844692,0.62758044
-598.68259,0.53973488,0.63480875,0.15407063,0.28030064,0.18223689,-6.0175718,-3.1437651,0.34262842,0.49669905,0.6898109
-581.20705,0.86942466,0.65201079,-0.1426746,0.19457568,0.056997866,-5.6676273,-3.2865177,0.56687426,0.42419966,1.3363383
-573.87107,0.51974699,0.81674009,0.46046251,0.18189101,0.09525536,-6.167699,-1.2985581,0.4244982,0.88496071,0.47968028
-594.54541,0.31898543,0.77256207,0.17272245,0.34248003,0.019021676,-6.3194858,-1.8745687,0.24643604,0.4191585,0.58793045
-588.79862,0.6229553,0.55557925,0.4690634,0.32057886,0.37901972,-5.7501989,-2.287054,0.34610104,0.81516444,0.42457819
-586.80355,0.81573703,0.89758828,0.11269933,-0.064557912,-0.18455223,-5.1929337,-1.7041183,0.73219599,0.84489532,0.86661149
-573.33788,0.63698376,0.88982988,0.14487671,0.15718463,-0.26886136,-5.357963,-1.9203377,0.56680719,0.71168389,0.7964311
-575.6828,0.51637677,0.71899558,0.2760645,0.34990651,0.48423182,-5.4893822,-2.5547713,0.37127261,0.64733711,0.57353828
-556.85026,0.56483433,0.71864913,0.16127902,0.46627169,-0.2121028,-5.2889721,-2.2801016,0.4059177,0.56719672,0.71565594
-568.24271,0.68562425,0.64492613,0.050297292,-0.053436742,0.36946266,-5.3810199,-2.5844699,0.442177,0.49247429,0.89786819
-583.76731,0.88846724,0.73504422,0.19109971,0.41139954,-0.14846186,-4.5587087,-1.396594,0.65306272,0.84416243,0.77362211
-574.31237,0.65080685,0.68413656,0.30960285,0.030463653,0.47407904,-6.0269399,-2.7850119,0.44524076,0.75484361,0.58984504
-596.22528,0.63286965,1.1339531,0.23561101,0.54135752,-0.045518252,-6.0269919,-0.34871827,0.71764452,0.95325553,0.75283542
-593.04001,0.50229197,0.97786997,0.16187841,0.18589574,-0.11923295,-6.2078991,-1.8797442,0.49117623,0.65305464,0.75212119
-579.41519,0.70785104,0.96106846,0.090099852,0.34676743,0.28977035,-5.4044605,-2.5966898,0.6802933,0.77039316,0.88304692
-580.51542,0.75249378,0.91211717,0.23423713,0.039106634,-0.10778385,-6.0009936,-1.8048666,0.6863625,0.92059963,0.74556026
-579.48057,0.46084216,0.93656972,0.10209762,0.36061498,0.28601667,-6.3706839,-1.4813647,0.43161081,0.53370843,0.8087015
-586.70991,0.61735871,0.88991468,-0.015799136,0.11709371,0.2420232,-6.1886974,-1.9521746,0.54939658,0.53359745,1.0296087
-582.75775,0.50942628,0.83266435,0.28960668,0.40792736,0.024349368,-6.1572187,-1.5616486,0.4241811,0.71378778,0.59426781
-593.60179,0.51079952,0.89474441,0.33393856,0.29504909,0.051752703,-5.9914323,-1.2859615,0.45703502,0.79097358,0.57781325
-571.5799,0.61742206,0.82825596,0.41073787,0.23486259,0.15005836,-5.5600209,-1.6146706,0.5113835,0.92212137,0.55457288
-596.38926,0.55947388,0.93109501,0.29826092,0.12483095,0.23172128,-5.6353366,-1.1842317,0.52092334,0.81918426,0.63590497
-590.59617,0.65992123,1.0395484,0.25074738,0.28392539,-0.41201749,-4.9908822,-0.87754801,0.68602008,0.93676746,0.73232697
-585.91024,0.82935422,0.77014358,0.37720911,0.063252418,0.70340332,-5.2503392,-1.9159891,0.63872182,1.0159309,0.62870595
-580.13797,0.8128195,0.67189382,0.5173948,0.34858783,-0.39447936,-5.9473867,-1.5632631,0.5461284,1.0635232,0.51350869
-587.72789,0.91173401,0.82568209,0.43167162,0.040138276,0.63039614,-5.4901513,-1.1875106,0.75280245,1.1844741,0.6355584
-575.59012,0.83895205,0.67980388,0.41387458,0.21291433,-0.15811632,-5.7266486,-1.8406934,0.57032286,0.98419743,0.57948013
-569.51658,0.97470879,0.78802722,0.065238939,0.11579067,0.44501248,-5.3781174,-1.5705913,0.76809706,0.833336,0.92171352
-583.75482,0.82355234,0.86874249,0.22769958,0.25524464,-0.15958266,-5.8455608,-1.1768157,0.71545492,0.94315449,0.75857659
-577.00695,0.77398477,0.8456488,0.48759112,0.1801695,0.36507769,-5.8701125,-0.27876892,0.65451929,1.1421104,0.57307882
-575.71136,0.55266018,0.98582567,0.19934564,0.22018247,-0.12326935,-6.0387811,-0.84214244,0.54482659,0.74417223,0.73212432
-585.08548,0.79713905,0.78988915,0.16885868,0.0064004565,0.3440009,-5.9789229,-1.983883,0.62965149,0.79851018,0.78853283
-572.5135,0.81165041,0.83873615,0.46240402,-0.075073611,0.088644578,-5.4706044,-0.88959421,0.68076054,1.1431646,0.59550529
-581.97079,0.70261873,0.76650267,0.10600093,0.50151157,0.1783105,-5.8381836,-1.8383533,0.53855913,0.64456006,0.8355453
-578.95969,0.88937427,1.0459918,0.097978061,-0.12312114,0.029428287,-5.1960395,-0.87165645,0.93027821,1.0282563,0.90471436
-582.19623,0.80946511,0.96854372,0.39628863,0.50794885,0.19458135,-5.8608333,-0.47540687,0.78400235,1.180291,0.66424497
-572.5711,0.77635068,0.88101414,-0.028431614,-0.27399801,0.057541329,-5.5253022,-1.8885448,0.68397593,0.65554431,1.043371
-578.29789,0.67026621,0.87018927,0.26716956,-0.25428508,0.16831109,-5.8261602,-1.2749635,0.58325847,0.85042802,0.68584107
-582.18429,1.023965,0.80671619,0.012352388,0.43139688,0.057170553,-4.873752,-3.0778998,0.82604917,0.83840155,0.98526674
-570.49032,0.81845993,0.91895055,0.15806699,0.35551177,0.06664926,-5.0933508,-2.1084522,0.7521242,0.9101912,0.82633649
-572.20733,0.7036081,0.82882082,0.48357191,0.31852146,0.2072929,-5.8171101,-2.6805951,0.58316504,1.066737,0.5466812
-567.41701,0.98068102,0.86967088,0.056775505,0.051746485,-0.00081689397,-5.5690642,-2.0895137,0.85286972,0.90964523,0.937585
-575.56152,0.50672804,0.68127907,0.69573844,0.25420302,0.21360858,-6.1796876,-3.1263865,0.34522321,1.0409616,0.33163874
-571.14694,0.80266626,0.96111781,0.33794371,0.23016582,0.36752764,-5.2325309,-2.0453335,0.77145683,1.1094005,0.6953817
-587.86372,0.52266198,0.6740606,0.52657288,0.15894632,-0.049384581,-6.420036,-3.2816243,0.35230585,0.87887873,0.40085832
-577.0841,0.9165123,0.85702622,0.20029391,0.10205643,0.2301516,-6.2229755,-1.0340964,0.78547507,0.98576898,0.79681455
-581.46383,0.6298371,0.79023488,0.36118668,0.23856353,-0.29515469,-6.4407404,-1.8693262,0.49771924,0.85890592,0.57948051
-591.91936,1.0333119,0.72798046,0.30942356,0.38993083,0.38843396,-5.0696976,-2.5600551,0.75223085,1.0616544,0.70854587
-577.53553,0.7462126,0.82900044,0.0068238698,0.28362132,-0.10141902,-6.2046428,-2.1831353,0.61861057,0.62543444,0.98908939
-586.53623,0.85384093,0.75010033,0.44002816,0.14047542,0.25787504,-5.6794096,-1.9415651,0.64046636,1.0804945,0.59275299
-593.51973,0.60117676,0.75363726,0.33445762,0.50767702,0.035348767,-6.0795886,-1.5915858,0.4530692,0.78752683,0.57530637
-590.33229,0.61617109,0.66318545,0.25650669,0.050538846,-0.19870474,-6.2379847,-1.7324882,0.4086357,0.66514238,0.61435823
-590.75772,0.72133002,0.65602556,0.31751285,-0.002722885,-0.2924451,-5.9624116,-1.6662886,0.47321093,0.79072378,0.59845289
-585.73084,0.66212108,0.6469035,0.026790841,0.30088324,0.48131042,-6.2407773,-2.526335,0.42832844,0.45511928,0.94113446
-590.86868,0.44871322,0.77973556,0.28383317,0.5247486,0.0086736875,-6.6366872,-1.4856833,0.34987766,0.63371083,0.55210932
-602.0803,0.97344202,0.75834634,0.028328406,0.36630131,0.38323908,-5.9720008,-2.2460722,0.73820619,0.76653459,0.96304354
-599.52657,1.0151288,0.80169436,-0.049151286,0.11132503,-0.033200211,-5.9768371,-2.5424679,0.81382306,0.76467177,1.0642776
-579.60007,0.52972277,0.96084013,0.12548338,0.18249998,0.23513441,-6.8326131,-0.46676143,0.50897889,0.63446227,0.8022209
-574.03116,0.39624682,0.91628939,0.40515323,0.24060495,0.059988599,-6.8742863,-1.6098822,0.36307676,0.76822999,0.47261467
-576.47132,0.79691342,0.98984528,-0.21691459,0.1969851,0.18325588,-5.6597688,-1.5460855,0.78882099,0.5719064,1.3792834
-582.74459,0.86951647,0.80878503,0.52881207,-0.045092958,-0.19156055,-5.5880307,-0.75140948,0.7032519,1.232064,0.57079171
-576.32354,0.66007074,0.72799938,0.32726196,0.38960639,0.39961149,-6.2498131,-2.1125688,0.48053109,0.80779305,0.59486906
-570.32591,1.1050609,0.92383771,0.13497167,0.15228944,0.31098691,-6.0183164,-1.1283193,1.0208969,1.1558686,0.88322922
-582.20675,0.71864384,0.72922389,0.32367933,0.28271923,-0.13593116,-6.4946995,-2.7886399,0.52405226,0.84773158,0.61818182
-555.06651,0.87751977,0.62823624,0.50038954,0.18155822,0.36300458,-6.7722071,-1.8784944,0.55128972,1.0516793,0.52419948
-551.89061,0.95095655,0.79737576,0.24770792,0.31874428,0.06076927,-6.3082449,-1.1747314,0.75826971,1.0059776,0.75376399
-585.58842,0.67328043,0.82739798,0.10374814,0.10363764,0.270351,-6.472419,-1.1285826,0.55707087,0.66081901,0.84300067
-597.84084,1.049484,0.78800788,0.36730378,0.2996262,-0.016262287,-5.7886181,-1.4548173,0.8270017,1.1943055,0.69245408
-599.94838,0.52196885,0.85348061,0.25398427,0.10700208,0.30377969,-6.7236484,-2.3629895,0.44549029,0.69947456,0.63689277
-580.9268,0.81815686,0.85866633,0.059174426,0.23942465,0.18808742,-6.3994487,-2.1856576,0.70252375,0.76169818,0.9223125
-589.03599,0.95886518,0.64714469,0.040608428,0.11200352,-0.14710647,-6.4005789,-2.9449458,0.62052451,0.66113294,0.93857752
-572.35543,0.48983,1.1290496,0.22996392,0.29806193,0.39232552,-6.4556791,-0.081047913,0.55304238,0.7830063,0.70630643
-572.72191,0.85818851,0.62737754,0.34721884,0.098109523,-0.17310477,-5.1878851,-2.7607944,0.5384082,0.88562704,0.60794011
-573.88242,0.87318653,0.90146419,0.26940764,0.25525611,0.30009613,-5.8094663,-0.6354254,0.78714639,1.056554,0.74501291
-566.21607,0.64140149,0.96558094,0.03980258,0.018367807,-0.11664376,-5.8797568,-0.90371051,0.61932505,0.65912763,0.93961324
-577.86728,0.78727001,0.75311959,0.63806602,0.37620682,0.29451181,-5.46315,-1.6397641,0.59290847,1.2309745,0.4816578
-586.37167,0.78276386,0.63187646,0.29153696,0.082100045,-0.10220394,-5.0513269,-2.8490701,0.49461006,0.78614702,0.6291572
-584.49808,0.55138816,0.78647028,0.15336336,0.53785176,0.22403352,-5.6975349,-1.7954858,0.4336504,0.58701376,0.73873976
-579.57736,0.67897489,0.62997141,0.33581919,-0.15532124,-0.028839922,-5.8631085,-2.121713,0.42773477,0.76355396,0.56018932
-577.06942,0.86754634,0.60801006,0.57490528,0.18579495,0.12599178,-5.4710316,-1.7618699,0.52747691,1.1023822,0.47848823
-586.93338,0.64859053,0.78888004,0.065125816,0.47681838,0.1346417,-5.6648124,-1.8223639,0.51166012,0.57678594,0.88708841
-585.57984,0.72674872,0.61227301,0.20785888,-0.17805196,0.046827392,-5.7516991,-2.1057219,0.44496863,0.6528275,0.68160214
-578.34278,1.0652577,0.75585415,0.31557987,0.5782347,0.17682108,-5.0140315,-1.3389525,0.80517946,1.1207593,0.71842316
-576.4776,0.75168618,0.62716779,0.48335978,-0.11342515,0.031367752,-5.8272316,-2.0260843,0.47143336,0.95479314,0.49375445
-565.73013,1.1756496,0.68716004,0.32493118,0.37124964,0.25738989,-5.2844778,-2.3859572,0.80785942,1.1327906,0.71315865
-573.90844,1.034383,0.86739629,0.22793002,0.43018703,-0.074843612,-5.3313753,-1.4886729,0.89722001,1.12515,0.79742255
-560.03395,0.59109905,0.67157555,0.23838885,-0.035921713,0.19429215,-5.4604907,-2.7976914,0.39696767,0.63535652,0.62479515
-563.64491,0.51961347,0.71630875,0.18851073,0.054101407,0.061928026,-5.8174924,-3.049094,0.37220368,0.56071441,0.66380259
-565.46027,0.83124372,0.9091177,0.12329521,0.13115507,-0.056673793,-5.1940347,-2.0172855,0.75569837,0.87899359,0.85973139
-568.63361,0.68466342,0.87926867,0.5350686,0.2275434,0.38530339,-6.3146293,-0.75539487,0.6020031,1.1370717,0.52943284
-560.2371,0.71730262,0.84930533,0.095379393,0.054079416,-0.049590095,-6.0268093,-1.8244008,0.60920894,0.70458833,0.86463104
-565.67589,0.91514899,0.84289145,0.33515066,0.23066064,0.24711928,-5.2998733,-1.420994,0.77137127,1.1065219,0.6971134
-576.85882,0.3004182,0.8370574,0.053256602,0.32576739,0.077852343,-6.175641,-1.6427544,0.25146728,0.30472388,0.82522997
-578.01461,0.82148779,0.68586061,0.30510351,-0.21547309,0.051377908,-5.4048126,-1.8840635,0.56342611,0.86852962,0.6487126
-567.92488,0.40490442,0.77186844,0.54390292,0.5655568,0.15928512,-5.6371083,-1.82771,0.31253294,0.85643586,0.36492276
-579.65989,0.62655616,0.67874583,-0.092229152,-0.16921454,0.15018479,-5.5573751,-3.0789101,0.42527238,0.33304323,1.2769285
-566.03781,0.5957302,0.89430475,0.81568502,0.57770588,0.011592935,-5.6212819,-0.26760554,0.53276435,1.3484494,0.39509407
-601.62242,0.43731838,0.81720202,-0.32506995,0.13538058,0.20445394,-5.9397991,-2.5919433,0.35737746,0.032307517,11.061743
-583.65045,0.74276393,0.77559301,-0.15528307,0.23457866,0.11554574,-5.8071549,-2.5813122,0.57608252,0.42079944,1.3690192
-609.84681,0.2401791,0.97558694,0.38728095,0.35857228,0.0050442138,-6.2424228,-1.6328219,0.23431559,0.62159654,0.37695768
-594.19611,0.2545271,0.92615438,0.40799651,0.13316508,0.2774115,-6.2674506,-1.7785964,0.23573139,0.6437279,0.36619726
-594.33351,0.90566075,0.80955094,0.07715156,0.30336181,-0.059971921,-5.3010279,-1.7629176,0.73317851,0.81033007,0.90478996
-562.53275,0.59620171,0.64174847,0.30610697,0.15184904,0.30947833,-5.8534929,-2.3835565,0.38261154,0.68871851,0.55554124
-591.17193,0.54368581,0.68569295,0.42290332,-0.27888237,0.17291012,-5.7686716,-2.624618,0.37280153,0.79570485,0.46851735
-587.80562,1.0115145,0.92234058,0.50007251,0.54739742,0.10766856,-5.1271019,-0.83733699,0.93296083,1.4330333,0.65103917
-579.30631,0.61133935,0.73564373,0.044563399,-0.1443661,0.095624392,-6.0744844,-2.3553375,0.44972796,0.49429136,0.90984387
-567.05702,0.57969175,0.89290815,-0.019884333,0.46942999,0.089728587,-5.9034485,-1.6118904,0.51761149,0.49772716,1.0399503
-564.57055,0.4439781,0.68995776,0.22078742,0.10298773,-0.074677968,-6.5579426,-2.5993385,0.30632614,0.52711356,0.58113879
-562.97819,1.050752,0.9050237,0.37838691,0.30030507,0.37652698,-5.1021151,-0.14363236,0.95095542,1.3293423,0.71535781
-572.49743,0.68684488,0.60895099,0.22286598,0.086453278,-0.18382474,-4.8859435,-2.3478485,0.41825487,0.64112085,0.6523807
-591.29884,0.47805738,0.65148589,0.38369236,0.35301803,0.38598005,-5.3113927,-2.3930557,0.31144763,0.69514,0.44803584
-574.64212,0.62824572,0.73863784,0.36617231,0.4893575,-0.1804827,-5.1993852,-1.2792885,0.46404606,0.83021837,0.55894458
-573.109,0.59552263,0.58473647,-0.12048329,-0.15137865,0.37174894,-5.9949064,-2.9600275,0.3482238,0.22774051,1.5290376
-591.93601,0.82765087,0.82635442,0.33763649,0.63187211,0.060016963,-5.3808143,-1.0416638,0.68393295,1.0215694,0.66949237
-592.78503,0.48164443,0.62888146,0.32164397,-0.22266445,0.17906956,-5.7932384,-2.9713645,0.30289725,0.62454122,0.48499161
-589.10814,0.74425691,0.83234621,0.44165906,0.69862721,0.0086205371,-5.3535186,-1.5635681,0.61947942,1.0611385,0.58378754
-594.58025,0.98268756,0.7691187,-0.092517294,-0.05243053,0.20833048,-5.0583189,-2.8163218,0.75580338,0.66328609,1.1394832
-596.75636,0.51895242,0.84431424,0.68805794,0.36400768,-0.0060374472,-6.3532057,-0.24520072,0.43815892,1.1262169,0.38905378
-578.75831,0.63171244,0.65045688,0.062408699,0.12889123,0.064063368,-5.9573949,-2.4754539,0.41090171,0.4733104,0.86814425
-592.51274,0.79156261,0.50316717,0.25871235,0.18203632,0.077733136,-5.586088,-2.9564118,0.39828832,0.65700067,0.60622209
-576.92218,0.88932856,0.55163871,0.33009156,-0.26750355,0.30740283,-5.5246974,-2.5084165,0.49058806,0.82067962,0.59778268
-555.68403,1.0114254,0.65419465,0.2712793,-0.12999321,0.1018498,-5.2442236,-1.976756,0.66166909,0.93294838,0.70922368
-595.40416,0.93645128,0.81618474,0.41420333,0.33569961,0.17734493,-5.1749941,-0.80901698,0.76431725,1.1785206,0.64853959
-572.97858,0.45024933,0.79271039,0.21490518,0.095997766,0.042251433,-5.5901065,-2.0243381,0.35691732,0.57182251,0.62417502
-582.58374,0.69035693,0.76868793,0.31539345,0.54253761,0.18697353,-5.2520024,-2.3100453,0.53066904,0.84606249,0.62722204
-593.40406,0.84651794,0.98406319,0.2361244,-0.15002251,0.025017395,-5.0151482,-2.0142302,0.83302715,1.0691515,0.77914787
-582.38829,0.82098558,0.76815676,0.41943795,-0.12198773,0.27929758,-4.9248598,-2.693234,0.63064563,1.0500836,0.60056708
-577.70597,0.72010653,0.84983981,0.34853394,0.34888667,0.27436757,-5.8963291,-2.323838,0.6119752,0.96050914,0.63713626
-584.71897,0.68891062,0.68209454,0.36957545,-0.20598672,0.11232907,-5.5287431,-2.2268919,0.46990217,0.83947762,0.55975545
-580.41894,0.89650289,0.64367505,0.6989528,0.050595666,0.39402466,-5.370311,-2.0226271,0.57705654,1.2760093,0.45223536
-569.95647,0.8786655,0.85673379,0.24136907,0.35025994,-0.22350714,-5.3476997,-0.45866064,0.75278243,0.9941515,0.75721098
-577.14548,0.9043161,0.75161702,0.35886578,0.15398491,0.13655087,-5.7471433,-2.6382274,0.67969937,1.0385652,0.65446002
-582.18745,0.71622679,0.731216,0.38263477,0.46970756,0.17043092,-6.1574354,-2.1512975,0.52371649,0.90635126,0.57782949
-608.86377,0.80997738,0.70176796,0.11445528,-0.069113372,0.064726936,-5.4964988,-3.5741979,0.56841618,0.68287146,0.83239118
-593.98442,0.98984986,0.83703194,0.11582978,-0.33094103,-0.13400575,-5.8343928,-1.5489637,0.82853595,0.94436573,0.87734648
-585.952,1.0144571,0.5444648,0.499329,0.55921138,0.27809701,-6.0756562,-2.3221455,0.5523362,1.0516652,0.52520156
-575.87964,0.78514981,0.79738224,0.17378013,0.17264,0.40960833,-6.5874698,-1.5485004,0.62606451,0.79984465,0.78273264
-571.24231,0.86387663,0.73359126,0.38861771,0.12616088,-0.19179845,-6.2618674,-1.432284,0.63373234,1.0223501,0.61987804
-567.10878,0.85180251,0.83789897,-0.15100843,0.29000626,0.12981399,-6.0011808,-1.8294789,0.71372444,0.56271602,1.2683564
-590.16427,0.8157429,0.68754585,0.16394068,-0.14061773,0.16809443,-5.8717619,-2.0097032,0.56086064,0.72480132,0.77381294
-553.00923,0.80612161,0.68350241,0.16891156,0.33082047,0.13935891,-6.1612401,-1.9857637,0.55098607,0.71989763,0.76536725
-570.1927,0.77959337,0.73939547,0.38765082,0.39529679,0.41416386,-5.9500356,-1.2671139,0.5764278,0.96407862,0.59790539
-565.56614,0.78734899,0.64806716,0.42726906,0.34155658,0.032733852,-5.9711277,-1.8072777,0.51025503,0.93752408,0.54425805
-581.34939,0.8240305,0.79962038,0.015231938,0.15988195,0.15334451,-5.9359798,-1.5947222,0.65891158,0.67414352,0.9774055
-592.89122,0.68692186,0.65884699,0.32446535,0.20191956,0.018489903,-5.937521,-2.3083667,0.4525764,0.77704175,0.58243512
-604.69994,0.83209101,0.675431,0.16786402,0.60888866,0.25626105,-5.7999792,-2.0647763,0.56202006,0.72988408,0.77001276
-598.21025,0.80070172,0.67836427,0.4297074,-0.11028675,-0.02785534,-6.1493669,-2.2905891,0.54316743,0.97287483,0.55831173
-591.66718,0.67525031,1.0158841,0.11139223,0.50946758,0.16170602,-6.3034156,-0.68175674,0.68597603,0.79736826,0.86030014
